“Š‹…”N,“Š‹…ŒŽ,“Š‹…“ú,“Š‹…ŽžŠÔ,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
[2023/06/12 11:43:06],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,114306.0,0.0,118.0,2342.0,20.0,-141.0,58.0,23.0,31.0,-9.0,-54.0,9.0,-16.0,-11.0,3.0,1.0,-1.0,-359.285,118.1323,99.23612,514.4551,-133.0067,-850.3708,-0.1490911,-0.76,0.3272725,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,119.0,2362.0,20.0,-143.0,58.0,22.0,31.0,-9.0,-54.0,11.0,-4.0,-8.0,3.0,0.0,0.0,-364.013,118.3248,98.2333,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,114306.0,0.0,120.0,2382.0,20.0,-142.0,58.0,21.0,31.0,-9.0,-53.0,14.0,-15.0,-12.0,2.0,0.0,-1.0,-361.592,118.3099,96.51364,514.4551,-133.0067,-834.3382,0.3054544,-0.6690909,0.2363634,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,121.0,2402.0,20.0,-139.0,58.0,23.0,31.0,-9.0,-53.0,19.0,-5.0,-18.0,3.0,0.0,-1.0,-354.519,117.9941,98.75824,514.4551,-133.0067,-834.3382,0.7599999,0.24,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,122.0,2422.0,20.0,-140.0,60.0,22.0,31.0,-9.0,-54.0,6.0,-9.0,-16.0,2.0,0.0,-1.0,-357.016,122.2102,96.17874,514.4551,-133.0067,-850.3708,-0.4218183,-0.1236363,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,123.0,2442.0,20.0,-142.0,58.0,25.0,31.0,-9.0,-54.0,10.0,-2.0,-16.0,3.0,0.0,-1.0,-361.744,118.0928,102.4365,514.4551,-133.0067,-850.3708,-0.05818194,0.5127273,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,124.0,2462.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,7.0,-10.0,-8.0,3.0,0.0,0.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.3309093,-0.2145454,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,114306.0,0.0,125.0,2482.0,20.0,-138.0,59.0,23.0,31.0,-9.0,-53.0,6.0,-6.0,-17.0,2.0,0.0,-1.0,-352.212,119.9714,97.85042,514.4551,-133.0067,-834.3382,-0.4218183,0.1490909,-0.218182,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,126.0,2502.0,20.0,-141.0,60.0,22.0,31.0,-9.0,-54.0,10.0,-12.0,-22.0,3.0,0.0,-1.0,-359.399,122.2793,96.41769,514.4551,-133.0067,-850.3708,-0.05818194,-0.3963636,-0.6727275,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,127.0,2522.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,9.0,-11.0,-16.0,2.0,0.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,-0.1490911,-0.3054545,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,128.0,2542.0,20.0,-140.0,59.0,24.0,31.0,-10.0,-54.0,13.0,2.0,-19.0,2.0,1.0,-1.0,-357.016,120.0553,99.80903,514.4551,-149.0394,-850.3708,0.2145452,0.8763637,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,129.0,2562.0,20.0,-141.0,59.0,22.0,31.0,-9.0,-54.0,10.0,-5.0,-15.0,3.0,-1.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-850.3708,-0.05818194,0.24,-0.03636384,0.1659211,-0.67344,-0.08295995,,
2023,6.0,12.0,114306.0,0.0,130.0,2582.0,20.0,-140.0,56.0,22.0,31.0,-9.0,-54.0,14.0,-8.0,-15.0,2.0,1.0,0.0,-356.712,114.0247,98.85418,514.4551,-133.0067,-850.3708,0.3054544,-0.03272724,-0.03636384,-0.3220789,0.30256,0.4050401,,
2023,6.0,12.0,114306.0,0.0,131.0,2602.0,20.0,-140.0,57.0,24.0,31.0,-9.0,-53.0,5.0,-8.0,-3.0,4.0,1.0,-1.0,-356.864,115.9625,101.1468,514.4551,-133.0067,-834.3382,-0.5127274,-0.03272724,1.054545,0.6539211,0.30256,-0.08295995,,
== yy1 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,114306.0,1.0,1.0,362.0,0.0,144.0,58.0,65.0,15.0,115.0,-398.0,6.0,17.0,-76.0,-1737.0,-1207.0,-708.0,318.274,96.15796,93.32643,257.933,1855.04,-6365.596,-0.4218183,2.24,-5.581819,-848.9541,-589.2014,-345.099,,
2023,6.0,12.0,114306.0,1.0,2.0,364.0,2.0,146.0,57.0,61.0,15.0,106.0,-398.0,5.0,14.0,-74.0,-1742.0,-1230.0,-689.0,323.268,94.19052,87.59454,257.933,1710.746,-6365.596,-0.5127274,1.967273,-5.4,-851.3941,-600.4254,-335.827,,
2023,6.0,12.0,114306.0,1.0,3.0,366.0,2.0,147.0,60.0,59.0,13.0,101.0,-398.0,6.0,16.0,-59.0,-1748.0,-1254.0,-668.0,325.499,100.3692,82.38758,225.8677,1630.583,-6365.596,-0.4218183,2.149091,-4.036364,-854.3221,-612.1375,-325.579,,
2023,6.0,12.0,114306.0,1.0,4.0,368.0,2.0,144.0,58.0,57.0,10.0,97.0,-397.0,-2.0,11.0,-70.0,-1758.0,-1283.0,-644.0,318.578,96.59225,81.48072,177.7698,1566.452,-6349.564,-1.149091,1.694546,-5.036364,-859.2021,-626.2894,-313.867,,
2023,6.0,12.0,114306.0,1.0,5.0,370.0,2.0,146.0,60.0,55.0,5.0,92.0,-396.0,11.0,12.0,-64.0,-1769.0,-1314.0,-612.0,323.268,100.6555,76.70367,97.60667,1486.289,-6333.531,0.03272712,1.785455,-4.49091,-864.5701,-641.4174,-298.251,,
2023,6.0,12.0,114306.0,1.0,6.0,372.0,2.0,145.0,61.0,52.0,0.0,85.0,-393.0,7.0,11.0,-66.0,-1775.0,-1343.0,-573.0,320.923,102.9339,71.8316,17.4435,1374.061,-6285.433,-0.3309093,1.694546,-4.672728,-867.4981,-655.5695,-279.219,,
2023,6.0,12.0,114306.0,1.0,7.0,374.0,2.0,147.0,61.0,49.0,-4.0,79.0,-391.0,4.0,10.0,-64.0,-1781.0,-1374.0,-534.0,325.803,102.9586,66.91157,-46.68703,1277.865,-6253.368,-0.6036365,1.603637,-4.49091,-870.4261,-670.6974,-260.187,,
2023,6.0,12.0,114306.0,1.0,8.0,376.0,2.0,148.0,64.0,48.0,-9.0,75.0,-389.0,7.0,9.0,-64.0,-1785.0,-1408.0,-498.0,327.996,109.0829,63.18533,-126.8502,1213.734,-6221.303,-0.3309093,1.512727,-4.49091,-872.3781,-687.2894,-242.619,,
2023,6.0,12.0,114306.0,1.0,9.0,378.0,2.0,146.0,62.0,43.0,-14.0,69.0,-388.0,-2.0,12.0,-69.0,-1789.0,-1440.0,-465.0,323.572,105.3998,57.59737,-207.0134,1117.539,-6205.27,-1.149091,1.785455,-4.945455,-874.3301,-702.9055,-226.515,,
2023,6.0,12.0,114306.0,1.0,10.0,380.0,2.0,147.0,64.0,39.0,-18.0,65.0,-387.0,5.0,4.0,-75.0,-1791.0,-1472.0,-436.0,325.955,109.6407,50.09784,-271.1439,1053.408,-6189.237,-0.5127274,1.058182,-5.49091,-875.3061,-718.5214,-212.363,,
2023,6.0,12.0,114306.0,1.0,11.0,382.0,2.0,145.0,63.0,36.0,-22.0,61.0,-388.0,-2.0,9.0,-71.0,-1793.0,-1505.0,-413.0,321.379,107.8954,46.80244,-335.2744,989.2775,-6205.27,-1.149091,1.512727,-5.127273,-876.2821,-734.6254,-201.139,,
2023,6.0,12.0,114306.0,1.0,12.0,384.0,2.0,147.0,63.0,32.0,-25.0,59.0,-389.0,4.0,5.0,-71.0,-1794.0,-1535.0,-396.0,326.297,107.9743,40.40169,-383.3723,957.2123,-6221.303,-0.6036365,1.149091,-5.127273,-876.7701,-749.2654,-192.843,,
2023,6.0,12.0,114306.0,1.0,13.0,386.0,2.0,147.0,64.0,30.0,-27.0,58.0,-391.0,1.0,6.0,-69.0,-1795.0,-1567.0,-384.0,326.297,110.1293,36.77139,-415.4376,941.1796,-6253.368,-0.8763638,1.24,-4.945455,-877.2581,-764.8814,-186.987,,
2023,6.0,12.0,114306.0,1.0,14.0,388.0,2.0,144.0,67.0,26.0,-28.0,58.0,-393.0,-3.0,1.0,-62.0,-1800.0,-1604.0,-375.0,319.072,116.693,29.55879,-431.4702,941.1796,-6285.433,-1.24,0.7854546,-4.309091,-879.6981,-782.9374,-182.595,,
2023,6.0,12.0,114306.0,1.0,15.0,390.0,2.0,150.0,67.0,23.0,-27.0,60.0,-396.0,-4.0,14.0,-76.0,-1805.0,-1643.0,-368.0,333.484,116.4413,23.68297,-415.4376,973.2449,-6333.531,-1.330909,1.967273,-5.581819,-882.1381,-801.9694,-179.179,,
2023,6.0,12.0,114306.0,1.0,16.0,392.0,2.0,146.0,67.0,19.0,-27.0,63.0,-400.0,7.0,2.0,-74.0,-1815.0,-1684.0,-363.0,324.104,116.9348,18.7159,-415.4376,1021.343,-6397.662,-0.3309093,0.8763637,-5.4,-887.0181,-821.9774,-176.739,,
2023,6.0,12.0,114306.0,1.0,17.0,394.0,2.0,144.0,66.0,16.0,-25.0,65.0,-406.0,-3.0,7.0,-84.0,-1829.0,-1728.0,-358.0,319.528,115.1895,15.4205,-383.3723,1053.408,-6493.857,-1.24,1.330909,-6.309091,-893.8501,-843.4495,-174.299,,
2023,6.0,12.0,114306.0,1.0,18.0,395.9697,1.969697,150.0,67.0,13.0,-21.0,68.0,-412.0,-2.0,13.0,-65.0,-1846.0,-1771.0,-356.0,333.864,116.9842,8.875824,-319.2418,1101.506,-6590.053,-1.149091,1.876364,-4.581819,-902.1461,-864.4334,-173.323,,
2023,6.0,12.0,114306.0,1.0,19.0,398.0,2.030303,146.0,70.0,8.0,-17.0,72.0,-422.0,9.0,10.0,-81.0,-1871.0,-1816.0,-354.0,324.294,123.6713,0.4214478,-255.1113,1165.636,-6750.379,-0.1490911,1.603637,-6.036364,-914.3461,-886.3934,-172.347,,
2023,6.0,12.0,114306.0,1.0,20.0,400.0,2.0,147.0,72.0,5.0,-12.0,76.0,-431.0,0.0,10.0,-86.0,-1903.0,-1863.0,-347.0,326.639,127.8578,-5.597351,-174.9481,1229.767,-6894.673,-0.9672729,1.603637,-6.49091,-929.9621,-909.3294,-168.931,,
2023,6.0,12.0,114306.0,1.0,21.0,402.0,2.0,142.0,73.0,-2.0,-6.0,80.0,-443.0,13.0,18.0,-86.0,-1942.0,-1911.0,-336.0,314.914,130.6298,-15.43649,-78.75229,1293.898,-7087.065,0.2145452,2.330909,-6.49091,-948.9941,-932.7534,-163.563,,
2023,6.0,12.0,114306.0,1.0,22.0,404.0,2.0,143.0,73.0,-8.0,1.0,84.0,-454.0,10.0,14.0,-77.0,-1988.0,-1962.0,-316.0,317.525,130.8865,-24.55974,33.47614,1358.028,-7263.424,-0.05818194,1.967273,-5.672728,-971.4421,-957.6414,-153.803,,
2023,6.0,12.0,114306.0,1.0,23.0,406.0,2.0,144.0,73.0,-12.0,11.0,86.0,-468.0,8.0,4.0,-84.0,-2043.0,-2010.0,-289.0,320.06,131.0345,-30.72154,193.8025,1390.093,-7487.881,-0.2400001,1.058182,-6.309091,-998.2821,-981.0654,-140.627,,
2023,6.0,12.0,114306.0,1.0,24.0,408.0,2.0,141.0,70.0,-14.0,22.0,88.0,-484.0,10.0,13.0,-94.0,-2106.0,-2052.0,-252.0,313.215,125.2112,-30.95955,370.1614,1422.159,-7744.403,-0.05818194,1.876364,-7.218183,-1029.026,-1001.561,-122.571,,
2023,6.0,12.0,114306.0,1.0,25.0,410.0,2.0,140.0,76.0,-17.0,36.0,87.0,-500.0,12.0,11.0,-92.0,-2179.0,-2094.0,-208.0,310.49,137.7216,-39.17592,594.6183,1406.126,-8000.925,0.1236362,1.694546,-7.036364,-1064.65,-1022.057,-101.099,,
2023,6.0,12.0,114306.0,1.0,26.0,412.0,2.0,141.0,79.0,-21.0,51.0,85.0,-518.0,12.0,12.0,-85.0,-2262.0,-2130.0,-152.0,312.797,144.0089,-47.34431,835.1078,1374.061,-8289.513,0.1236362,1.785455,-6.4,-1105.154,-1039.625,-73.77097,,
2023,6.0,12.0,114306.0,1.0,27.0,414.0,2.0,137.0,79.0,-25.0,67.0,80.0,-537.0,11.0,9.0,-100.0,-2354.0,-2162.0,-87.0,303.417,144.5025,-52.31137,1091.63,1293.898,-8594.132,0.03272712,1.512727,-7.763637,-1150.05,-1055.241,-42.05096,,
2023,6.0,12.0,114306.0,1.0,28.0,416.0,2.0,140.0,79.0,-28.0,84.0,72.0,-555.0,26.0,19.0,-104.0,-2453.0,-2185.0,-12.0,310.68,144.458,-57.47037,1364.185,1165.636,-8882.72,1.396363,2.421818,-8.127273,-1198.362,-1066.465,-5.45096,,
2023,6.0,12.0,114306.0,1.0,29.0,418.0,2.0,139.0,81.0,-32.0,99.0,63.0,-575.0,21.0,10.0,-100.0,-2559.0,-2199.0,75.0,308.297,148.8371,-64.492,1604.674,1021.343,-9203.372,0.941818,1.603637,-7.763637,-1250.09,-1073.297,37.00504,,
2023,6.0,12.0,114306.0,1.0,30.0,420.0,2.0,137.0,81.0,-32.0,114.0,49.0,-592.0,28.0,13.0,-107.0,-2666.0,-2206.0,170.0,303.531,148.9753,-64.01411,1845.164,796.886,-9475.927,1.578182,1.876364,-8.400001,-1302.306,-1076.713,83.36504,,
2023,6.0,12.0,114306.0,1.0,31.0,422.0,2.0,138.0,84.0,-34.0,127.0,38.0,-615.0,30.0,4.0,-117.0,-2779.0,-2210.0,273.0,305.762,155.154,-69.22107,2053.588,620.527,-9844.678,1.76,1.058182,-9.309092,-1357.45,-1078.665,133.629,,
2023,6.0,12.0,114306.0,1.0,32.0,424.0,2.0,134.0,83.0,-38.0,139.0,22.0,-641.0,25.0,-1.0,-130.0,-2901.0,-2204.0,378.0,296.458,153.6012,-73.51929,2245.979,364.0049,-10261.53,1.305454,0.6036364,-10.49091,-1416.986,-1075.737,184.869,,
2023,6.0,12.0,114306.0,1.0,33.0,425.9697,1.969697,134.0,83.0,-40.0,148.0,3.0,-667.0,31.0,-6.0,-132.0,-3026.0,-2195.0,483.0,296.534,153.7098,-76.48071,2390.273,59.38487,-10678.37,1.850909,0.1490909,-10.67273,-1477.986,-1071.345,236.1091,,
2023,6.0,12.0,114306.0,1.0,34.0,428.0,2.030303,133.0,85.0,-42.0,154.0,-16.0,-696.0,22.0,-6.0,-124.0,-3150.0,-2184.0,583.0,294.075,157.9803,-80.54092,2486.469,-245.2352,-11143.32,1.032727,0.1490909,-9.945455,-1538.498,-1065.977,284.909,,
2023,6.0,12.0,114306.0,1.0,35.0,430.0,2.0,134.0,86.0,-45.0,161.0,-36.0,-727.0,34.0,-11.0,-139.0,-3276.0,-2172.0,680.0,296.496,160.1204,-85.89087,2598.697,-565.8878,-11640.33,2.123636,-0.3054545,-11.30909,-1599.986,-1060.121,332.245,,
2023,6.0,12.0,114306.0,1.0,36.0,432.0,2.0,133.0,87.0,-45.0,168.0,-60.0,-759.0,33.0,-18.0,-141.0,-3404.0,-2158.0,773.0,294.037,162.2359,-86.3208,2710.926,-950.671,-12153.38,2.032727,-0.9418181,-11.49091,-1662.45,-1053.289,377.629,,
2023,6.0,12.0,114306.0,1.0,37.0,434.0,2.0,133.0,87.0,-44.0,172.0,-85.0,-793.0,23.0,-22.0,-145.0,-3535.0,-2145.0,857.0,293.999,162.1816,-84.84007,2775.056,-1351.487,-12698.49,1.123636,-1.305454,-11.85455,-1726.378,-1046.945,418.621,,
2023,6.0,12.0,114306.0,1.0,38.0,436.0,2.0,133.0,87.0,-46.0,139.0,-88.0,-822.0,28.0,-21.0,-149.0,-3654.0,-2199.0,987.0,294.075,162.2902,-87.80151,2245.979,-1399.585,-13163.43,1.578182,-1.214545,-12.21818,-1784.45,-1073.297,482.061,,
2023,6.0,12.0,114306.0,1.0,39.0,438.0,2.0,132.0,88.0,-47.0,178.0,-169.0,-864.0,39.0,-27.0,-160.0,-3736.0,-2140.0,1061.0,291.654,164.46,-89.71213,2871.252,-2698.228,-13836.8,2.578182,-1.76,-13.21818,-1824.466,-1044.505,518.173,,
2023,6.0,12.0,114306.0,1.0,40.0,440.0,2.0,132.0,90.0,-43.0,212.0,-165.0,-891.0,28.0,-32.0,-161.0,-3845.0,-2073.0,1103.0,291.35,168.3356,-85.127,3416.362,-2634.097,-14269.68,1.578182,-2.214545,-13.30909,-1877.658,-1011.809,538.669,,
2023,6.0,12.0,114306.0,1.0,41.0,442.0,2.0,130.0,90.0,-43.0,207.0,-217.0,-910.0,33.0,-43.0,-164.0,-3989.0,-2019.0,1182.0,286.584,168.4739,-84.64914,3336.198,-3467.794,-14574.3,2.032727,-3.214545,-13.58182,-1947.93,-985.4575,577.221,,
2023,6.0,12.0,114306.0,1.0,42.0,444.0,2.0,135.0,88.0,-44.0,185.0,-255.0,-936.0,36.0,-45.0,-167.0,-4101.0,-1967.0,1246.0,298.689,164.0898,-85.98683,2983.48,-4077.034,-14991.15,2.305454,-3.396363,-13.85455,-2002.586,-960.0814,608.4531,,
2023,6.0,12.0,114306.0,1.0,43.0,446.0,2.0,132.0,87.0,-38.0,182.0,-292.0,-959.0,26.0,-47.0,-165.0,-4177.0,-1908.0,1280.0,291.388,161.925,-75.71683,2935.383,-4670.242,-15359.9,1.396363,-3.578182,-13.67273,-2039.674,-931.2894,625.045,,
2023,6.0,12.0,114306.0,1.0,44.0,448.0,2.0,132.0,88.0,-40.0,184.0,-321.0,-962.0,33.0,-56.0,-176.0,-4239.0,-1852.0,1293.0,291.388,164.0799,-79.34714,2967.448,-5135.188,-15408.0,2.032727,-4.396363,-14.67273,-2069.93,-903.9614,631.389,,
2023,6.0,12.0,114306.0,1.0,45.0,450.0,2.0,136.0,89.0,-36.0,181.0,-353.0,-963.0,31.0,-59.0,-170.0,-4302.0,-1799.0,1316.0,300.692,165.6328,-75.04892,2919.35,-5648.232,-15424.03,1.850909,-4.669091,-14.12727,-2100.674,-878.0974,642.613,,
2023,6.0,12.0,114306.0,1.0,46.0,452.0,2.0,133.0,87.0,-36.0,174.0,-389.0,-973.0,29.0,-66.0,-169.0,-4346.0,-1739.0,1326.0,293.695,161.7473,-72.99437,2807.122,-6225.407,-15584.36,1.669091,-5.305454,-14.03636,-2122.146,-848.8174,647.493,,
2023,6.0,12.0,114306.0,1.0,47.0,454.0,2.0,131.0,88.0,-34.0,172.0,-419.0,-991.0,26.0,-78.0,-187.0,-4357.0,-1687.0,1309.0,288.777,163.8233,-70.22389,2775.056,-6706.386,-15872.95,1.396363,-6.396363,-15.67273,-2127.514,-823.4414,639.197,,
2023,6.0,12.0,114306.0,1.0,48.0,455.9697,1.969697,137.0,85.0,-31.0,176.0,-457.0,-1003.0,26.0,-80.0,-172.0,-4346.0,-1638.0,1264.0,303.189,157.1066,-65.20886,2839.187,-7315.626,-16065.34,1.396363,-6.578182,-14.30909,-2122.146,-799.5294,617.2371,,
2023,6.0,12.0,114306.0,1.0,49.0,458.0,2.030303,133.0,89.0,-27.0,177.0,-486.0,-1008.0,26.0,-82.0,-180.0,-4311.0,-1601.0,1177.0,293.201,165.3514,-61.00565,2855.219,-7780.572,-16145.5,1.396363,-6.76,-15.03636,-2105.066,-781.4734,574.781,,
2023,6.0,12.0,114306.0,1.0,50.0,460.0,2.0,133.0,89.0,-27.0,184.0,-519.0,-1006.0,22.0,-82.0,-179.0,-4252.0,-1562.0,1044.0,293.201,165.3514,-61.00565,2967.448,-8309.649,-16113.44,1.032727,-6.76,-14.94546,-2076.274,-762.4414,509.877,,
2023,6.0,12.0,114306.0,1.0,51.0,462.0,2.0,136.0,88.0,-24.0,191.0,-542.0,-991.0,34.0,-101.0,-171.0,-4169.0,-1512.0,874.0,300.312,162.9348,-56.61148,3079.676,-8678.399,-15872.95,2.123636,-8.487272,-14.21818,-2035.77,-738.0414,426.917,,
2023,6.0,12.0,114306.0,1.0,52.0,464.0,2.0,134.0,89.0,-23.0,195.0,-565.0,-984.0,32.0,-94.0,-170.0,-4076.0,-1491.0,692.0,295.432,165.0652,-55.32173,3143.807,-9047.15,-15760.72,1.941818,-7.850909,-14.12727,-1990.386,-727.7935,338.101,,
2023,6.0,12.0,114306.0,1.0,53.0,466.0,2.0,134.0,88.0,-22.0,202.0,-579.0,-976.0,37.0,-96.0,-173.0,-3966.0,-1488.0,500.0,295.47,162.9644,-53.17215,3256.035,-9271.607,-15632.46,2.396363,-8.032727,-14.4,-1936.706,-726.3294,244.405,,
2023,6.0,12.0,114306.0,1.0,54.0,468.0,2.0,134.0,90.0,-18.0,210.0,-589.0,-966.0,37.0,-103.0,-158.0,-3843.0,-1494.0,312.0,295.166,166.8401,-48.58702,3384.296,-9431.934,-15472.13,2.396363,-8.66909,-13.03636,-1876.682,-729.2574,152.661,,
2023,6.0,12.0,114306.0,1.0,55.0,470.0,2.0,137.0,90.0,-14.0,220.0,-595.0,-958.0,38.0,-102.0,-167.0,-3712.0,-1514.0,131.0,302.163,166.4156,-43.381,3544.623,-9528.129,-15343.87,2.487273,-8.578181,-13.85455,-1812.754,-739.0175,64.33304,,
2023,6.0,12.0,114306.0,1.0,56.0,472.0,2.0,134.0,92.0,-12.0,231.0,-597.0,-954.0,39.0,-109.0,-169.0,-3579.0,-1545.0,-38.0,294.786,170.6071,-41.04045,3720.982,-9560.194,-15279.74,2.578182,-9.214545,-14.03636,-1747.85,-754.1454,-18.13896,,
2023,6.0,12.0,114306.0,1.0,57.0,474.0,2.0,133.0,93.0,-12.0,242.0,-598.0,-953.0,46.0,-92.0,-166.0,-3451.0,-1584.0,-188.0,292.327,172.7226,-41.47037,3897.341,-9576.228,-15263.71,3.214545,-7.66909,-13.76364,-1685.386,-773.1774,-91.33897,,
2023,6.0,12.0,114306.0,1.0,58.0,476.0,2.0,135.0,98.0,-8.0,255.0,-598.0,-961.0,47.0,-103.0,-167.0,-3330.0,-1635.0,-321.0,296.561,182.5992,-39.36971,4105.765,-9576.228,-15391.97,3.305455,-8.66909,-13.85455,-1626.338,-798.0654,-156.243,,
2023,6.0,12.0,114306.0,1.0,59.0,478.0,2.0,134.0,98.0,-7.0,270.0,-596.0,-975.0,49.0,-102.0,-171.0,-3221.0,-1697.0,-430.0,294.14,182.614,-37.65004,4346.254,-9544.162,-15616.43,3.487273,-8.578181,-14.21818,-1573.146,-828.3214,-209.435,,
2023,6.0,12.0,114306.0,1.0,60.0,480.0,2.0,128.0,98.0,-5.0,284.0,-598.0,-997.0,55.0,-101.0,-191.0,-3130.0,-1768.0,-506.0,279.766,182.92,-33.25494,4570.711,-9576.228,-15969.14,4.032727,-8.487272,-16.03636,-1528.738,-862.9694,-246.523,,
2023,6.0,12.0,114306.0,1.0,61.0,482.0,2.0,129.0,104.0,-4.0,300.0,-605.0,-1027.0,58.0,-97.0,-180.0,-3056.0,-1850.0,-555.0,281.655,195.075,-36.02634,4827.233,-9688.456,-16450.12,4.305455,-8.123636,-15.03636,-1492.626,-902.9854,-270.435,,
2023,6.0,12.0,114306.0,1.0,62.0,484.0,2.0,129.0,106.0,-2.0,318.0,-611.0,-1068.0,55.0,-103.0,-200.0,-2998.0,-1948.0,-575.0,281.427,199.0592,-34.40263,5115.821,-9784.651,-17107.46,4.032727,-8.66909,-16.85455,-1464.322,-950.8094,-280.195,,
2023,6.0,12.0,114306.0,1.0,63.0,486.0,2.0,124.0,108.0,-4.0,332.0,-616.0,-1112.0,64.0,-105.0,-200.0,-2965.0,-2057.0,-571.0,269.436,203.6061,-37.50705,5340.277,-9864.814,-17812.9,4.850909,-8.850909,-16.85455,-1448.218,-1004.001,-278.243,,
2023,6.0,12.0,114306.0,1.0,64.0,488.0,2.0,125.0,109.0,-3.0,344.0,-631.0,-1157.0,61.0,-109.0,-215.0,-2946.0,-2173.0,-549.0,271.705,205.5291,-36.93416,5532.669,-10105.3,-18534.37,4.578182,-9.214545,-18.21818,-1438.946,-1060.609,-267.507,,
2023,6.0,12.0,114306.0,1.0,65.0,490.0,2.0,121.0,111.0,0.0,386.0,-673.0,-1273.0,73.0,-112.0,-229.0,-2940.0,-2436.0,-461.0,261.907,209.7354,-32.87395,6206.04,-10778.67,-20394.15,5.669091,-9.487272,-19.49091,-1436.018,-1188.953,-224.563,,
2023,6.0,12.0,114306.0,1.0,66.0,492.0,2.0,121.0,114.0,1.0,411.0,-705.0,-1343.0,70.0,-116.0,-236.0,-2955.0,-2578.0,-388.0,261.641,215.8203,-33.39981,6606.855,-11291.72,-21516.43,5.396364,-9.850909,-20.12727,-1443.338,-1258.249,-188.939,,
2023,6.0,12.0,114306.0,1.0,67.0,494.0,2.0,120.0,114.0,0.0,445.0,-743.0,-1419.0,84.0,-125.0,-244.0,-2970.0,-2724.0,-301.0,259.296,215.9437,-34.64159,7151.965,-11900.96,-22734.91,6.669091,-10.66909,-20.85455,-1450.658,-1329.497,-146.483,,
2023,6.0,12.0,114306.0,1.0,68.0,496.0,2.0,116.0,115.0,-1.0,485.0,-788.0,-1500.0,91.0,-136.0,-269.0,-2990.0,-2874.0,-198.0,249.726,218.3209,-35.83539,7793.27,-12622.43,-24033.56,7.305454,-11.66909,-23.12727,-1460.418,-1402.697,-96.21896,,
2023,6.0,12.0,114306.0,1.0,69.0,498.0,2.0,119.0,117.0,-3.0,529.0,-841.0,-1589.0,102.0,-144.0,-276.0,-3023.0,-3019.0,-84.0,256.799,222.3149,-40.85136,8498.706,-13472.16,-25460.46,8.305454,-12.39636,-23.76364,-1476.522,-1473.457,-40.58696,,
2023,6.0,12.0,114306.0,1.0,70.0,500.0,2.0,116.0,119.0,-3.0,577.0,-900.0,-1682.0,105.0,-154.0,-293.0,-3070.0,-3167.0,39.0,249.498,226.615,-41.47224,9268.272,-14418.08,-26951.5,8.578182,-13.30545,-25.30909,-1499.458,-1545.681,19.43704,,
2023,6.0,12.0,114306.0,1.0,71.0,502.0,2.0,114.0,121.0,-3.0,625.0,-967.0,-1775.0,112.0,-171.0,-308.0,-3128.0,-3314.0,158.0,244.58,230.846,-42.33208,10037.84,-15492.27,-28442.53,9.214545,-14.85091,-26.67273,-1527.762,-1617.417,77.50904,,
2023,6.0,12.0,114306.0,1.0,72.0,504.0,2.0,116.0,123.0,-6.0,671.0,-1042.0,-1866.0,108.0,-178.0,-327.0,-3185.0,-3458.0,269.0,249.308,234.9635,-48.58984,10775.34,-16694.72,-29901.5,8.850909,-15.48727,-28.4,-1555.578,-1687.689,131.677,,
